tweet_id,timestamp,text,rating_numerator,rating_denominator,name,rating,dog_group,jpg_url,img_num,dog_breed,Confidence_level,retweet_count,favorite_count
667728196545200128,2015-11-20 15:36:22 +0000,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,11.0,10.0,Olive,1.1,None,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,1.0,kuvasz,0.360159,,
667766675769573376,2015-11-20 18:09:16 +0000,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,9.0,10.0,Calvin,0.9,None,,,,,243.0,476.0
667773195014021121,2015-11-20 18:35:10 +0000,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,8.0,10.0,a,0.8,None,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,1.0,West_Highland_white_terrier,0.360465,,
667782464991965184,2015-11-20 19:12:01 +0000,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,9.0,10.0,None,0.9,None,,,,,261.0,434.0
667793409583771648,2015-11-20 19:55:30 +0000,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,8.0,10.0,None,0.8,None,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,1.0,dalmatian,0.5350729999999999,,
667801013445750784,2015-11-20 20:25:43 +0000,OMIGOD 12/10 https://t.co/SVMF4Frf1w,12.0,10.0,None,1.2,None,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,1.0,flat-coated_retriever,0.508392,101.0,346.0
667806454573760512,2015-11-20 20:47:20 +0000,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,10.0,10.0,Filup,1.0,None,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,1.0,Chihuahua,0.187155,,
667832474953625600,2015-11-20 22:30:44 +0000,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",12.0,10.0,None,1.2,None,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,1.0,miniature_pinscher,0.2142,68.0,303.0
667861340749471744,2015-11-21 00:25:26 +0000,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,9.0,10.0,a,0.9,None,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1.0,malamute,0.967275,,
667866724293877760,2015-11-21 00:46:50 +0000,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,10.0,10.0,Shaggy,1.0,None,,,,,1110.0,3172.0
667873844930215936,2015-11-21 01:15:07 +0000,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,10.0,10.0,None,1.0,None,,,,,,
667878741721415682,2015-11-21 01:34:35 +0000,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,2.0,10.0,Tedrick,0.2,None,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,1.0,miniature_pinscher,0.106003,127.0,409.0
667885044254572545,2015-11-21 01:59:37 +0000,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,10.0,10.0,Stu,1.0,None,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,1.0,malamute,0.0885297,,
667549055577362432,2015-11-20 03:44:31 +0000,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,1.0,10.0,None,0.1,None,,,,,,
667886921285246976,2015-11-21 02:07:05 +0000,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,11.0,10.0,Erik,1.1,None,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1.0,Pomeranian,0.8004319999999999,1180.0,2011.0
667435689202614272,2015-11-19 20:14:03 +0000,Ermergerd 12/10 https://t.co/PQni2sjPsm,12.0,10.0,None,1.2,None,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1.0,Rottweiler,0.999091,89.0,326.0
667393430834667520,2015-11-19 17:26:08 +0000,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,8.0,10.0,Fwed,0.8,None,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1.0,papillon,0.557009,60.0,211.0
666786068205871104,2015-11-18 01:12:41 +0000,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,2.0,10.0,None,0.2,None,,,,,521.0,800.0
666804364988780544,2015-11-18 02:25:23 +0000,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,8.0,10.0,Jockson,0.8,None,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1.0,English_setter,0.328792,,
666817836334096384,2015-11-18 03:18:55 +0000,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,9.0,10.0,Jeph,0.9,None,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1.0,miniature_schnauzer,0.496953,267.0,540.0
666826780179869698,2015-11-18 03:54:28 +0000,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,12.0,10.0,None,1.2,None,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1.0,Maltese_dog,0.359383,,
666835007768551424,2015-11-18 04:27:09 +0000,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,10.0,10.0,None,1.0,None,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1.0,Airedale,0.448459,83.0,222.0
666837028449972224,2015-11-18 04:35:11 +0000,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,3.0,10.0,None,0.3,None,,,,,,
666983947667116034,2015-11-18 14:18:59 +0000,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,11.0,10.0,a,1.1,None,,,,,1040.0,2679.0
666996132027977728,2015-11-18 15:07:24 +0000,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,10.0,10.0,Carll,1.0,None,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1.0,Rottweiler,0.0624899,,
667012601033924608,2015-11-18 16:12:51 +0000,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,9.0,10.0,Klevin,0.9,None,,,,,237.0,471.0
667044094246576128,2015-11-18 18:17:59 +0000,12/10 gimme now https://t.co/QZAnwgnOMB,12.0,10.0,None,1.2,None,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1.0,golden_retriever,0.765266,,
667062181243039745,2015-11-18 19:29:52 +0000,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,10.0,10.0,Keet,1.0,None,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1.0,Chesapeake_Bay_retriever,0.825678,57.0,227.0
667065535570550784,2015-11-18 19:43:11 +0000,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,8.0,10.0,None,0.8,None,,,,,,
667070482143944705,2015-11-18 20:02:51 +0000,After much debate this dog is being upgraded to 10/10. I repeat 10/10,10.0,10.0,None,1.0,None,,,,,14.0,88.0
667073648344346624,2015-11-18 20:15:26 +0000,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,10.0,10.0,Dave,1.0,None,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1.0,Chihuahua,0.4836819999999999,,
667405339315146752,2015-11-19 18:13:27 +0000,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,7.0,10.0,Biden,0.7,None,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1.0,Saint_Bernard,0.381377,,
667090893657276420,2015-11-18 21:23:57 +0000,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,7.0,10.0,Clybe,0.7,None,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1.0,Chihuahua,0.959514,132.0,349.0
667138269671505920,2015-11-19 00:32:12 +0000,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,10.0,10.0,None,1.0,None,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1.0,West_Highland_white_terrier,0.747713,2387.0,4851.0
667152164079423490,2015-11-19 01:27:25 +0000,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,12.0,10.0,Pipsy,1.2,None,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1.0,toy_poodle,0.535411,,
667160273090932737,2015-11-19 01:59:39 +0000,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,11.0,10.0,Bradlay,1.1,None,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1.0,golden_retriever,0.471351,66.0,268.0
667165590075940865,2015-11-19 02:20:46 +0000,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,10.0,10.0,Churlie,1.0,None,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1.0,miniature_pinscher,0.140173,,
667171260800061440,2015-11-19 02:43:18 +0000,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10.0,10.0,Kenneth,1.0,None,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1.0,giant_schnauzer,0.8412649999999999,97.0,235.0
667174963120574464,2015-11-19 02:58:01 +0000,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",9.0,10.0,Clarence,0.9,None,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1.0,toy_poodle,0.266437,,
667176164155375616,2015-11-19 03:02:47 +0000,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,4.0,10.0,None,0.4,None,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1.0,soft-coated_wheaten_terrier,0.318981,484.0,640.0
667177989038297088,2015-11-19 03:10:02 +0000,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,8.0,10.0,a,0.8,None,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1.0,vizsla,0.2592489999999999,,
667182792070062081,2015-11-19 03:29:07 +0000,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10.0,10.0,Timison,1.0,None,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1.0,golden_retriever,0.949892,6618.0,15075.0
667188689915760640,2015-11-19 03:52:34 +0000,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,10.0,10.0,None,1.0,None,,,,,,
667192066997374976,2015-11-19 04:05:59 +0000,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,12.0,10.0,None,1.2,None,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1.0,Rottweiler,0.28364,115.0,414.0
667200525029539841,2015-11-19 04:39:35 +0000,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11.0,10.0,Joshwa,1.1,None,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1.0,Siberian_husky,0.694904,,
667211855547486208,2015-11-19 05:24:37 +0000,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,9.0,10.0,Genevieve,0.9,None,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1.0,golden_retriever,0.462556,258.0,516.0
667369227918143488,2015-11-19 15:49:57 +0000,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,10.0,10.0,None,1.0,None,,,,,,
667119796878725120,2015-11-18 23:18:48 +0000,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,10.0,10.0,Gabe,1.0,None,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1.0,Pembroke,0.741563,,
666781792255496192,2015-11-18 00:55:42 +0000,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,10.0,10.0,a,1.0,None,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1.0,Italian_greyhound,0.618316,,
667902449697558528,2015-11-21 03:08:47 +0000,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,9.0,10.0,Cleopatricia,0.9,None,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,1.0,Norwegian_elkhound,0.298881,,
667915453470232577,2015-11-21 04:00:28 +0000,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,10.0,10.0,Otis,1.0,None,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,1.0,boxer,0.196655,,
667911425562669056,2015-11-21 03:44:27 +0000,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,5.0,10.0,None,0.5,None,,,,,329.0,523.0
667924896115245057,2015-11-21 04:37:59 +0000,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,9.0,10.0,Jiminy,0.9,None,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,1.0,Labrador_retriever,0.209051,119.0,318.0
667937095915278337,2015-11-21 05:26:27 +0000,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,3.0,10.0,None,0.3,None,,,,,,
668113020489474048,2015-11-21 17:05:31 +0000,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,6.0,10.0,Alfie,0.6,None,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,1.0,Pembroke,0.548896,265.0,709.0
668142349051129856,2015-11-21 19:02:04 +0000,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,2.0,10.0,None,0.2,None,,,,,,
668154635664932864,2015-11-21 19:50:53 +0000,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,9.0,10.0,None,0.9,None,,,,,336.0,522.0
668171859951755264,2015-11-21 20:59:20 +0000,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,7.0,10.0,a,0.7,None,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,1.0,Chihuahua,0.664834,,
668190681446379520,2015-11-21 22:14:07 +0000,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12.0,10.0,Skittles,1.2,None,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1.0,Blenheim_spaniel,0.958402,210.0,696.0
668204964695683073,2015-11-21 23:10:52 +0000,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,8.0,10.0,Ron,0.8,None,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,1.0,Labrador_retriever,0.65518,,
668221241640230912,2015-11-22 00:15:33 +0000,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10.0,10.0,None,1.0,None,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,1.0,chow,0.395101,215.0,537.0
668226093875376128,2015-11-22 00:34:50 +0000,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,10.0,10.0,None,1.0,None,,,,,,
668237644992782336,2015-11-22 01:20:44 +0000,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10.0,10.0,Torque,1.0,None,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,1.0,chow,0.8093199999999999,3100.0,6614.0
668248472370458624,2015-11-22 02:03:45 +0000,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10.0,Bisquick,0.8,None,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1.0,Chihuahua,0.7345470000000001,,
668256321989451776,2015-11-22 02:34:57 +0000,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13.0,10.0,Jareld,1.3,None,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1.0,Pembroke,0.0944294,667.0,1385.0
668268907921326080,2015-11-22 03:24:58 +0000,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10.0,10.0,None,1.0,None,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1.0,Pembroke,0.48483,,
668274247790391296,2015-11-22 03:46:11 +0000,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10.0,10.0,Sophie,1.0,None,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1.0,soft-coated_wheaten_terrier,0.4063739999999999,248.0,886.0
668291999406125056,2015-11-22 04:56:43 +0000,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,10.0,10.0,None,1.0,None,,,,,34.0,264.0
668466899341221888,2015-11-22 16:31:42 +0000,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,4.0,10.0,a,0.4,None,,,,,560.0,936.0
668286279830867968,2015-11-22 04:33:59 +0000,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10.0,Rusty,1.1,None,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1.0,golden_retriever,0.215944,,
666776908487630848,2015-11-18 00:36:17 +0000,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,5.0,10.0,Josep,0.5,None,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1.0,miniature_pinscher,0.167175,186.0,368.0
666739327293083650,2015-11-17 22:06:57 +0000,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,10.0,10.0,Lugan,1.0,None,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1.0,miniature_poodle,0.546933,,
666701168228331520,2015-11-17 19:35:19 +0000,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,8.0,10.0,a,0.8,None,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1.0,Labrador_retriever,0.887707,234.0,449.0
668297328638447616,2015-11-22 05:17:54 +0000,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9.0,10.0,None,0.9,None,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,1.0,Eskimo_dog,0.0327838,,
666071193221509120,2015-11-16 01:52:02 +0000,Here we have a northern speckled Rhododendron. Much sass. Gives 0 fucks. Good tongue. 9/10 would caress sensually https://t.co/ZoL8kq2XFx,9.0,10.0,None,0.9,None,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,1.0,Gordon_setter,0.503672,67.0,154.0
666073100786774016,2015-11-16 01:59:36 +0000,Let's hope this flight isn't Malaysian (lol). What a dog! Almost completely camouflaged. 10/10 I trust this pilot https://t.co/Yk6GHE9tOY,10.0,10.0,None,1.0,None,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,1.0,Walker_hound,0.260857,,
666082916733198337,2015-11-16 02:38:37 +0000,Here we have a well-established sunblockerspaniel. Lost his other flip-flop. 6/10 not very waterproof https://t.co/3RU6x0vHB7,6.0,10.0,None,0.6,None,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,1.0,pug,0.489814,47.0,121.0
